,component1,component2
0,-0.9733012152623357,0.5672066254669292
1,-0.6855950964904888,0.14909381202418756
2,-0.46018999661070614,0.6526962826447634
3,-0.4497103381724604,0.4818574859023822
4,-0.449114758293736,0.10941716609681693
5,-0.5828044920844735,-0.1271161477397989
6,-0.5358787944657722,-0.10270131522876651
7,-0.6283574851908331,0.036215191057381566
8,-0.6987449616048588,0.2040127790798982
9,-0.7615947733707039,0.3976329899239384
10,-0.8041437516837802,0.39647141931245933
11,-0.7213224038898234,0.5075341513872555
12,-0.6984917667236302,0.5610481580182812
13,-0.6484475598962497,0.3889446238134062
14,-0.6140952607300849,0.24804655716244048
15,-0.4591496120274288,0.03803334136946818
16,-0.47367136152225825,-0.2870761712454256
17,-0.4872191845566332,-0.5538290540285711
18,-0.925643300924842,-0.24602622214009492
19,-1.0634632889506908,-0.40078067765501024
20,-1.0765375682364684,-0.3688867589827441
21,-0.9639042418330644,-0.32844145584211965
22,-0.8187839786128552,-0.2576635443646169
23,-0.5821097073226089,-0.35316411490371924
24,-0.3061328809780107,-0.1719544558034686
25,-0.09721923489565283,0.17617583345726914
26,0.13831392254463934,0.48329170506908303
27,0.6524504134556486,0.3917618855344463
28,0.39809532386578156,0.21547780479455178
29,0.10785684821059954,0.016526581662722625
30,0.17534764229423933,0.06954617626006196
31,0.1837370106054835,0.16808531101432564
32,0.1376861535684081,0.1598530568008745
33,0.09088528819765296,0.19713005216401855
34,0.3152147124669833,0.5253263212439694
35,0.32682860540013514,0.5447921315050833
36,0.12298692009733507,0.43015832229557033
37,0.13263891576328768,0.3433816258870148
38,0.18496479599495633,0.3733788328541243
39,0.1310507474647842,0.3450483241274734
40,0.021321392109843344,0.16397265179232853
41,0.11780501902608322,-0.26244512847237006
42,0.2644969223639659,-0.5725342924321286
43,0.4437570369710501,-0.026053564007287342
44,0.2456497612254245,0.5304528632486587
45,0.10204621548401512,0.6209670948376848
46,0.015791908566316723,0.5658050701676227
47,0.01572335098159369,0.3592080448242976
48,0.4732172567181856,-1.099451171007363
49,-0.13659944683100717,-0.730236547979145
50,-0.2411990305804529,-0.6763921288320396
51,-0.17984306527200505,-0.48025350927355953
52,-0.20797196569997173,-0.4101377262411759
53,-0.001419592284386206,-0.2557203707288205
54,0.6511354266520145,-0.5994247726650916
55,0.5604774663700203,-0.46090485346507476
56,0.7151304300738391,0.13268580596071222
57,0.595183226814,0.3782074234926201
58,0.5498691024770929,0.3688635093081064
59,0.4677222682994248,0.28884600285134765
60,0.5018330742362299,0.11261565496616538
61,1.0451925758858254,-0.05758277925651205
62,0.5703291721711009,-0.262933294268951
63,0.8881874413924505,0.9225918303854396
64,1.0636813138657963,1.1012618249589452
65,0.9691317168454607,1.2293175637836264
66,0.7573591161680874,1.0350222557805742
67,1.6348236521870783,0.300964640442815
68,1.6027695404415876,0.345018729114523
69,1.4617541974815345,0.3555427363186036
70,1.4553298869642193,0.3829665983471999
71,1.418248337661723,0.30567323076824887
72,1.901620356079193,0.34351902608719387
73,1.7872332880707644,0.3288142590180277
74,1.355946553239521,0.21527899830579864
75,1.1505195753140942,0.1052798683497296
76,1.048084695430873,0.10343461499779802
77,1.0770555724341901,0.13177130592693853
78,1.0654266980941882,0.1474423623677678
79,0.95028769496264,0.15775111787113538
80,0.9110548708511872,0.17089022517333446
81,1.649185512789409,0.43667439111519346
82,2.355313755824958,0.7192563957646402
83,1.9454911652722156,0.5531721861156598
84,1.4245878171568154,0.4056132967861178
85,1.1622748290777114,0.3118059444263867
86,0.9353057477036406,0.25610952848457347
87,0.8678631731524055,0.22485514045683122
88,0.82677836242856,0.211472779477225
89,0.7536424614395942,0.23919151805284272
90,0.7816302861814352,0.2768531953774714
91,2.4098767001443506,0.9036570908644284
92,2.838056631197619,0.9999988802088833
93,2.466467089062079,0.8848521727506832
94,2.0400356597014357,0.780485585235127
95,1.7390707119409057,0.6713560266113354
96,1.3795694438821382,0.5627608375960435
97,1.1235094289330396,0.46515721140315464
98,1.0578475276418373,0.4431375737263016
99,1.0634720946357605,0.49866992183596526
100,1.3708984737463432,0.6483829016742558
101,2.6018496544879883,0.920138894189734
102,2.521899762964515,0.7799700769675376
103,2.2865490463821736,0.794297799597488
104,1.9545614295792786,0.7403294697714721
105,1.7216302304174225,0.6721655840656978
106,1.4372945309450829,0.5985166751242538
107,3.274469054649624,-1.9759536640081277
108,3.167370547476248,-1.7167407427369425
109,3.595582527579731,-2.0828669031462548
110,1.9124336415552854,-0.8722151360487247
111,1.2333886644460477,-1.288997564275098
112,1.140505715612082,-0.9467489831106791
113,0.9816674471438984,-1.1631873328052973
114,0.9816257975668118,-1.3363934357058587
115,1.1082221130624563,-1.3970097658543252
116,0.9348243872888015,-1.524007374204085
117,0.9714112435433468,-1.4985472439471392
118,0.9909765213172869,-1.4577640936711846
119,0.6131323412442169,-1.5079586028691323
120,1.4444548542565698,-1.1425425121187696
121,1.6514585484824043,-0.7628803178066416
122,1.599926240111848,-0.636073068343091
123,1.4446424133906857,-0.571075984262726
124,1.3090901630900886,-0.29949952019482856
125,1.2814482877286615,-0.15814793170949154
126,1.319054525749853,-0.08210826162074505
127,1.3328579347297425,-0.069294864727197
128,1.394527823052738,-0.008377680184670446
129,1.4230315462628746,0.11246068732378521
130,1.3233882611111663,0.13854496825464432
131,0.9545503115153845,0.05498779125724342
132,1.1590848394515858,0.2583946796577816
133,1.167339440816393,0.182350206479499
134,0.8509502538414132,-0.02962463999108373
135,0.745803285685469,0.08421637167826564
136,0.6654340592078396,0.14688272809165556
137,0.7365103792145342,0.3013737682755902
138,0.7211237201385563,0.31041351834040354
139,0.48995672575357124,0.32004104232364844
140,0.4630474373625309,0.3402640011999079
141,0.48979589852125854,0.37610721486421395
142,0.46437372895864154,0.4106025640740793
143,0.46311619473520094,0.47904167698876754
144,0.4266862596395318,0.5060737625643489
145,0.39561318756256014,0.5024113905781289
146,0.4065214777980544,0.5022680147557168
147,0.583301490167154,0.45994070679875276
148,0.6865646334628182,0.40714860083789406
149,0.7095442150394872,0.4519070623842132
150,0.7236502828860321,0.532833078294896
151,0.7122797902390111,0.5853136318885602
152,0.6988969931444957,0.6377435435356296
153,0.7008342844387837,0.6746985744175981
154,0.6225235181614328,0.7098243761792221
155,0.5245797548682598,0.7518253409023342
156,0.46260876114549837,0.7873477721520975
157,0.4065695916166744,0.8225302284194618
158,0.39568305381355295,0.8394567622229999
159,0.4064230685950204,0.9201642243250256
160,0.4254868368934153,0.8719009753109682
161,0.3755059829272267,0.8469882849961166
162,0.32233906904799126,0.8478363034330005
163,0.3248346957586971,0.8365671673177353
164,0.3514649257012122,0.7980916137827819
165,0.31729840056797615,0.7374672054035266
166,0.3570581015262533,0.6935010194742669
167,0.47201612469198123,0.6409127236676475
168,0.47752327644635434,0.6233346603881277
169,0.38192491098514764,0.6933864821367559
170,0.3219611249666389,0.8246899050566247
171,0.3115304690787723,0.8156121894438128
172,0.28542122315300494,0.7873588427643241
173,0.3361186940413809,0.7988394626928212
174,0.4602066417886396,0.6364683771103041
175,0.17202505219392142,-0.2787137245963659
176,-0.2577762827127655,-1.3745785967516633
177,-0.5248826044319607,-1.63602630011396
178,-0.5903225054450729,-1.4428568055186872
179,-0.5760932864462522,-1.2482200748267778
180,-0.5882411247917212,-1.0386396265876452
181,1.8702522607058785,-0.5190023373289739
182,0.9462213794715484,0.2537702829155583
183,-0.7710565442015062,-0.7670809901108714
184,0.4627884707314996,0.7040306877682352
185,-0.3804387341778815,0.7092615782569248
186,-0.31763236479577184,0.5367454224707953
187,-0.32599431266591994,0.28541154173857114
188,-0.5103569104542057,0.04001031869739831
189,-0.6409432521220426,-0.012819459886814431
190,-0.6926986169871381,-0.45311158027991205
191,-0.6439927716686421,-1.1373007492007183
192,-0.6019649900975561,-1.216213392072537
193,-0.4665967124663518,-0.9696101363648318
194,-0.426875477148671,-0.7440690468183392
195,-0.17144513980664186,-0.6686688136182865
196,0.14923922633060172,-0.6777669393083247
197,0.14291561770484257,-0.7513076782056918
198,0.11393744867011199,-0.7732773723124614
199,0.1038720375472618,-0.7964600612294733
200,0.4572953503667609,-0.6748626618531539
201,0.9120479814375956,-0.45773200083702703
202,0.7395868664564613,-0.5381495059905945
203,0.809064174510491,-0.5267057120027671
204,0.6837394474644007,-0.49516322380324457
205,0.5285750415928878,-0.5856284300654416
206,0.8051066426058935,-0.23664875719451206
207,0.7587814510087458,0.04011190629098342
208,0.7304299024894552,0.0301180430171073
209,0.5903748930889027,0.013994053485939684
210,0.4484493619415488,0.06214795173841668
211,0.6745967471962927,0.2670426053334235
212,-0.6245795209652053,-1.019209853559353
213,0.6517102249562102,0.7691776300809287
214,0.13373165434045461,0.41598600231363536
215,-0.01389548116658585,0.40646925976297443
216,-0.21970914759390578,0.2655425148451055
217,-0.047798530322146676,0.34763648409544384
218,0.15683767785512048,0.4756963373981348
219,0.1962961206676526,0.49504719789550594
220,0.08702452746721104,0.4938498270777337
221,-0.07352324462168706,0.3573430608794292
222,-0.10133914270773357,0.1557094137052913
223,0.04255888160664791,-0.009141027722288463
224,-0.36238075207884307,-0.6379450379224867
225,0.06742885975565659,-0.37488663328946265
226,0.8268090219221194,0.03146767781447714
227,-0.17478763576524844,-0.2608177471612144
228,0.4785016176268349,0.21860949808616745
229,0.7926214396623837,-0.5518925910800321
230,0.36001478918288987,-0.9475294018261808
231,0.39530551143187836,0.2608777363014472
232,2.492814481975779,-0.9509957250026224
233,0.7415636495675848,-1.1120301000666304
234,0.8432658780931239,-1.2134886450796
235,1.0986111382582382,-1.053818756034359
236,0.9916665248723062,-0.8337638080680106
237,0.7152569100062439,-0.7273187561040205
238,0.13924831351407346,-0.5756985820145541
239,0.23283163944555366,-0.07591250386794458
240,0.5165221043484982,0.2248259644255094
241,0.5771422429932246,0.5203188816347778
242,0.6587485963769188,0.6004841193299809
243,0.5198326717468217,0.6354672834276841
244,0.3550097463900959,0.5641138367312811
245,0.46264577434712945,0.7248357813300138
246,0.7607624582633001,0.8883450854258608
247,1.2177299242273076,1.167558421285705
248,1.7292601826206433,1.3002388032055974
249,1.6051465503413764,1.000246029072827
250,1.6057795096485572,0.9870066922722479
251,1.6066445477473994,1.0703217785587258
252,1.677146457172297,1.1089576874654077
253,1.428511210138736,0.9677191390262798
254,1.1641353693972138,0.7656621654958888
255,1.2661140406561275,0.931490274987022
256,1.4508525316558403,1.1215430809498204
257,1.5156784708483968,1.2750664664913105
258,1.5239065839884292,1.3865902769921779
259,1.4208504961105832,1.3991792319465992
260,0.8376087322838499,1.1903692721556682
261,0.5474058789805064,1.266226112401809
262,0.5325353850042535,1.3892765679115682
263,0.20031385020673023,1.2249063025761329
264,-0.6759227646227355,0.6861611606134171
265,0.20203825135521758,0.5506776709150284
266,0.361711050271402,0.3757510247043694
267,0.20447752409990663,0.3307483563926197
268,-0.28621222207723435,0.5339290801358579
269,0.6276752591327878,1.5336397496648688
270,-0.8608145969626415,0.15129194705586058
271,0.29528826586788826,0.7724000609679457
272,-0.2855320877507383,0.15662766729937655
273,-0.26972795355274665,0.14513508533114888
274,-1.1159488267896784,-1.328264842536842
275,-0.42861238425431036,-0.6305130666636284
276,0.4243927063705351,0.1867896210802
277,1.2415864146887912,0.9876965776356139
278,-0.2479367967077829,-1.7142293791023038
279,0.6736820508994663,-1.6158613485011906
280,1.3787926324351027,-0.44012563441293506
281,1.6077514113501028,-0.06788985016508016
282,2.2769232765498044,0.902607215199067
283,1.0329934600264272,0.72215046085337
284,0.31510366938156475,0.1404943723519031
285,0.9618018448100931,0.796049271659572
286,0.40421675443282773,0.13311582489376478
287,0.7255803223259043,-0.20942877721576014
288,0.47146255450567,0.008115521743801368
289,-0.4352865017010313,-0.6934070830023581
290,-1.099051922857034,-1.9879920014742691
291,-1.0065660980465359,-2.1489832553052404
292,-1.2636641464361418,-2.338531754556215
293,-0.709769143037551,-2.0532129386414715
294,-0.3107647718703219,-1.4005140986676698
295,-0.423322594302293,-0.6871119037477864
296,-0.23890500520426666,0.23816424643866635
297,-0.4355795651885092,-0.31692897422580607
298,-0.11210972164059148,0.02932295316552453
299,0.18244228084815184,0.18284923318065358
300,0.2824053909591057,0.16449107074973768
301,-0.012348923444346882,-0.09330615910699967
302,-0.2912671471140309,-0.40284586290546764
303,0.3985788660966614,0.30107687949676204
304,0.049806541962343076,0.4316070045393148
305,-0.2877082057983436,0.5491195368254415
306,-0.36503781171060884,0.6927711627575447
307,-0.621786862892478,0.6381489656606736
308,-0.40121340410784856,0.5578480286925046
309,1.25581400458386,1.4898800482722272
310,0.6712126628230519,1.418355157325271
311,0.13158508471954622,1.1949520313161315
312,-0.2759652509634856,0.7827601071478197
313,-0.6145595884700942,0.9644578163136939
314,-0.3983750350499109,1.0297223823410901
315,-0.09612802991637259,1.0370784270567315
316,-0.0576881581357642,0.9699850200951989
317,-0.074453022534577,0.6610223304763707
318,-0.49086139526343237,0.26859832415882057
319,0.4507509504136882,-1.608450975555779
320,-0.6761689247042526,-1.302231359112582
321,0.4808152156726293,0.06471865170170722
322,0.27193340120564113,-0.9276876245263574
323,0.02772927608816824,0.11451845483201473
324,-0.3682132676932076,-0.05488332007665946
325,-0.06350026298101973,0.41531177235693045
326,1.0328752870116509,0.2226715930636523
327,1.1193369302854608,-0.37115970889083
328,1.2559307061230158,-0.5782696631863296
329,2.9894124991146214,0.8830373956858998
330,2.264249504546918,0.7231381196599201
331,1.4588661186170173,0.3209539461249135
332,0.9136582130188402,0.49444571899753065
333,0.6445013779835425,0.47267518173355283
334,0.3859662655534865,0.47525911738315607
335,0.18904277510913284,0.3955728780485024
336,-0.7033195323851544,-0.830895791002569
337,0.043909915650910486,0.343238058306455
338,0.16075619397322516,0.3677430625918478
339,-0.01703629079387099,-0.005845576444494116
340,0.08748404106369827,0.009524091134240137
341,0.0956860485551234,-0.04868501700884814
342,0.11744652838665448,0.052045435965697974
343,0.00743150343442812,0.1386302888880546
344,-0.06767125880237194,0.20578496741874006
345,-0.2242938699291472,-0.03110555865060867
346,-0.03748580042906301,-0.06910575486188615
347,0.004542611847226264,-0.13742462723654011
348,-0.012266689225566604,-0.18657166373528894
349,-0.27006594297125586,-0.20109585219345247
350,-0.36378543775345035,-0.02679172345914323
351,-0.41209014266251803,-0.059178631861155316
352,-0.3587440960378608,-0.24466887059050424
353,-0.4069139656798687,-0.37531047664579587
354,-0.34709147123254314,-0.3776718493406368
355,-0.7375495090528894,-0.5607445950474012
356,-1.0394843753329506,-0.6565633363467546
357,-1.0474640101263961,-0.45971667013082584
358,-1.0588739970712286,-0.4399525751283237
359,-1.1139571226031901,-0.47518112826569653
360,-1.102427041110422,-0.4127459573758942
361,-1.0360757426322345,-0.42353838632558305
362,-1.198417700872237,-0.47761926449107983
363,-1.2737437272423437,-0.4452042242686457
364,-1.2110643233815646,-0.414295533346602
365,-1.1558766698390415,-0.4938669336064524
366,-1.172274642125609,-0.44248481543651536
367,-1.1383904458837955,-0.4335325841951263
368,-1.0331436944896775,-0.3281342386200506
369,-1.1622182328017174,-0.37653149122164786
370,-1.2357875927483828,-0.31790965397917087
371,-1.1544663703247509,-0.24786841530917772
372,-1.0646600429556126,-0.33972145916518215
373,-1.033729694409467,-0.3501591307263696
374,-1.0541181874709746,-0.3098803009410044
375,-0.8987528791345166,-0.3102843246878518
376,-1.068816912344282,-0.26563857915572825
377,-1.1720000437058893,-0.22384992643233906
378,-1.029483799448423,-0.2892805483875121
379,-1.0396445193486048,-0.2577262795895514
380,-1.0347625140087868,-0.3038837445257574
381,-1.0422691679492573,-0.40285349441395457
382,-1.0305364997250162,-0.15181392582416925
383,-1.1008820469830896,-0.27940608850447485
384,-1.107464945298481,-0.2924197771105886
385,-1.0286040145773536,-0.4942981917598527
386,-1.1079420967528688,-0.37015081676438805
387,-1.1845439507052673,-0.36444667717056445
388,-1.109629095492901,-0.5518481460428242
389,-1.3955742439646783,-0.6320840698135429
390,-1.496960319516509,-0.4999693210560035
391,-0.8867694834580706,0.19538346098142664
392,-0.3986114065943466,0.7435045595122155
393,-0.5258360824777721,0.5901547345399089
394,-0.7705380753439582,0.27080279579447636
395,-0.859752425251501,0.36818626031273316
396,-0.43327670616092656,0.7073518820616476
397,-0.03369878456736593,0.8619540960431145
398,0.11005770317033214,0.8035328653049797
399,-0.008208733581978541,0.7743423666666612
400,-0.19945729320879105,0.5857103561293182
401,-0.4078247073420099,0.6191125038623538
402,-0.12816883825915254,0.8856384647780475
403,0.32536323057649436,0.9220844653677385
404,0.3279174951040262,0.8125606196122837
405,0.2378535029626015,0.7755685023572028
406,0.07711519681814855,0.9203904626344085
407,-0.07195730019075887,1.0227498569873776
