,component1,component2
0,-0.566850160361761,-0.5564677315619337
1,-0.5251814723748786,-0.3089423609695585
2,-0.5378438786478739,-0.41421532078224943
3,-0.5286823943919355,-0.34383421627939365
4,-0.5044543690279085,-0.19429334905005008
5,-0.49668899274979544,-0.13456218720609553
6,-0.4961036840718167,-0.11176277809496386
7,-0.5151488371225058,-0.19890363102570963
8,-0.5292784481056562,-0.2878069649434813
9,-0.5427792047164773,-0.3847732092123053
10,-0.5454488206867286,-0.397410190245224
11,-0.5469905869961357,-0.4102936408204582
12,-0.548764916154984,-0.4342096485536956
13,-0.5361186024875665,-0.3586442564933359
14,-0.5265842685226974,-0.2958275298200837
15,-0.5001513062356192,-0.1625851983868193
16,-0.46042459239045463,-0.04448540364027875
17,-0.41173032996707476,0.05020767171241246
18,-0.514589773996359,-0.21849762626834177
19,-0.5144564050854508,-0.20744270034979295
20,-0.517906528475792,-0.2253760230964656
21,-0.5129822515411809,-0.20746522607822251
22,-0.5070557624255331,-0.1800952220580495
23,-0.4692939509077776,-0.04858175952597808
24,-0.45584031215697246,-0.007353900711099498
25,-0.47947445787948173,-0.0523947773814679
26,-0.48995639957528725,-0.08236393858392467
27,-0.4117545915654511,0.0762144354224854
28,-0.4174161513022685,0.07240122503017328
29,-0.43671707108369007,0.04545853878086838
30,-0.44353705796328835,0.050080123866207596
31,-0.4611770713956728,0.007925761419534902
32,-0.4674536317631136,-0.00522179720602473
33,-0.4778918494090636,-0.03848875997429082
34,-0.48426758031560735,-0.09916642430567882
35,-0.48257310457529806,-0.10231176595798999
36,-0.49269913672286764,-0.129027527568411
37,-0.4842149458369979,-0.08542363712716192
38,-0.48515192194662643,-0.07959307277178364
39,-0.4886005432078009,-0.08404516706470956
40,-0.4798387721230774,-0.042153463153884206
41,-0.3921408404075813,0.19646476540855903
42,-0.2571271645220944,0.41561743027357856
43,-0.370641910172557,0.20471243641212664
44,-0.4943080201389703,-0.12667876885497267
45,-0.513307690247622,-0.21518326841941318
46,-0.5162147182547321,-0.2219100566590689
47,-0.49997678869216494,-0.12937845157765374
48,0.12893665276953292,0.7894603311463589
49,-0.31409911412175173,0.293732655748969
50,-0.3475479602582929,0.22153547538593796
51,-0.3780825446927362,0.16054186728580191
52,-0.4044513636321639,0.12456180947550834
53,-0.4005968691462972,0.13725847067418337
54,-0.04088358576347996,0.5796325191770398
55,-0.15725939655048343,0.4364843174206029
56,-0.30989277551694544,0.17971516095913712
57,-0.4082901683248618,0.03917533750718171
58,-0.413019601191192,0.02722490465989778
59,-0.4097268795000027,0.021338223647717484
60,-0.34846398825289,0.09875018073458709
61,-0.03507858610652229,0.30633766326845185
62,-0.15482216927591733,0.1962678955711556
63,-0.4483819637332576,-0.06073623287548182
64,-0.44201294733746227,-0.07139977514242443
65,-0.4738073355491991,-0.1488777408226997
66,-0.4704106938655736,-0.15992824628264007
67,0.13557750407749458,0.14642931107041662
68,0.07401369874337028,0.15664522137553713
69,-0.026224104853830626,0.14712594090153316
70,-0.04942443102104194,0.14764620009118515
71,-0.009722654447814774,0.15131766578560224
72,0.3738608572217232,0.21906616592900127
73,0.3061794905432947,0.21369297267187318
74,0.0824828952290015,0.14159050753939903
75,0.03231482942335854,0.09498328644902448
76,-0.025188361668883774,0.0542570365223189
77,-0.019042023270631075,0.02194219173784581
78,-0.03975377252437206,0.014995468261904198
79,-0.13352938030242492,0.04627267419065709
80,-0.1558053382821374,0.03680952502428785
81,0.12671843985690762,0.15637800209529584
82,0.4761116801714857,0.20737729305100772
83,0.2748167638411802,0.1627848090659801
84,0.044350650605085785,0.04282034531545629
85,-0.03364712609577996,-0.026325384196138838
86,-0.11808480516097027,-0.07083566102381476
87,-0.11990224216237015,-0.11182406010258783
88,-0.13234168094178464,-0.11920565988789816
