componet1
-8.394895523226772
-8.783109235235369
-7.400114786078138
-8.782031775693149
-8.705058222722062
-10.497782229577533
-9.135678262032323
-7.501388703085199
-9.337994698490878
-7.892562477018744
-8.041407281531015
-7.699177606811139
-6.686138355808868
-7.312069706876916
-7.382165256607141
-8.071977219406067
-9.81131036643953
-10.368863084731018
-9.666247853467407
-7.822271955985627
-8.450660121967559
-7.435373061504507
-9.967953432863526
-9.592064349613404
-8.574519407465548
-8.975435321182752
-8.593456000447098
-8.129390855704274
-7.717194754831047
-7.493390734921515
-7.137961256855645
-7.318754765897861
-6.60214185223641
-7.884757626157386
-9.532158527761784
-7.415847351301864
-8.300837480572552
-6.508684002248536
-6.452857155059635
-6.008588782552099
-7.214115024701118
-7.176804974057005
-8.260870972690672
-9.208219716208962
-6.013284605256359
-5.220429216695454
-7.062190561521096
-4.0972742250423675
-9.431947073214477
-9.524672304115134
-8.434523437553514
-8.709701480000266
-7.936987134036795
-7.007663112154468
-9.749515129500342
-9.331378538452899
-8.717638950769498
-7.997252090015275
-7.8370012361803525
-9.122041209338677
-7.5346983582152385
-9.645279380139645
-10.159373418413342
-7.3079610934546295
-9.91213238248715
-9.207129297325011
-9.774920345017946
-9.140137095405366
-10.054877938988529
-8.717189222483535
-9.078821972001577
-9.024998090919707
-9.722360147318325
-8.868393346623943
-9.515981438081711
-9.38338760432817
-8.13223686360459
-9.793912003297523
-8.369257746238958
-9.720090084898635
-8.475369966552734
-10.010818162312493
-9.473408998437748
-9.150218679278595
-9.260354624681465
-9.1541609991835
-8.646392062528534
-9.418329758972666
-8.551915144634258
-9.154303516056084
-9.064172706378953
-8.989839072129666
-9.594721121434965
-8.469172207471082
-8.928392591782696
-9.13528808335548
-7.606760768218264
-10.052504355592667
-9.102968823450814
-9.006779125527341
-8.66248004668083
-7.7964729486513
-9.055184269800542
-9.403551361073811
-9.315778672364111
-9.144669226797442
-9.51734552105533
3.4042143616702703
3.396707714098987
4.591299334846383
3.436086991712994
3.075589299376789
4.657866324161018
3.688743706808541
4.294986375970106
3.344621789506075
3.292105284912454
3.155689717553276
3.595740353595282
4.000169876455576
4.411333776664474
4.098352827479779
3.7023957668928063
4.561762050295137
3.478195525146088
3.7233259436926858
4.032107925175293
3.972957368441847
3.4958334605497132
4.405065865686613
3.899361926045609
4.417215530115385
3.457019993175681
4.754227706396005
4.642421676043146
4.555778343813277
3.80312261883531
4.424258510675486
5.22228241779707
2.7414020368549457
3.5876874084529504
3.1172268851876783
2.9057405210446916
4.146577343664042
3.6142805009336705
4.225509921438167
4.995012217023923
4.8768483784667875
4.078396599328734
4.124703832373296
4.945465563346625
3.5413666941761477
4.861972634262134
2.9697820344556654
3.3772843924241442
2.993869596485638
4.612790735064834
3.113413083482911
4.728661469925733
2.5057216238251616
5.5706361744770945
5.091915386294719
2.9218972957538583
3.729627033282764
4.625263325161081
3.9695592065743295
3.3763870993693086
5.180878478617947
3.952663828981339
4.097789563961747
2.2776671373670783
4.284370407929296
3.8946587273351794
3.5787978902083344
3.4418146326138306
4.459633062407245
3.920223750014193
3.1356782526685274
4.272425466975639
4.232145081538366
4.5214269103049345
4.647526538482486
3.675939516267391
4.75965754724904
4.468922705103969
4.095276672237389
3.2266015132113406
2.6728438730696222
3.3108055626648127
4.886158539108225
4.324079072574463
2.942738248518438
3.9047224211500544
4.088019081552682
3.922776700367227
3.29054614019916
4.56556065638355
3.9538308465755647
4.608757575894777
2.9812280384087426
3.923824443142009
