,component1,component2
0,-152.72776709274277,-11.022830529712932
1,-82.30424920099166,-17.91547435415806
2,-105.99293130359513,13.271472936886475
3,-88.61085587091856,6.075551198356837
4,-53.312105669491366,-9.506279016208254
5,-44.76231830302892,-22.494370661891445
6,-43.75886145128553,-13.98234847094022
7,-66.80238425751057,-9.702478284885297
8,-90.24993120233442,-2.453608047926901
9,-114.93719067179461,4.706036516794652
10,-119.4103668344612,4.226276639812626
11,-121.79654338924875,12.500962765547076
12,-125.10060675246442,9.598326812442938
13,-102.99137821078472,-1.6392772116883325
14,-85.26612542060514,-9.274801770606215
15,-47.97055173888791,-15.929347920913479
16,-15.635953257324601,-37.66864003366078
17,9.829150797668673,-55.099860861691944
18,-65.90632569510575,-52.91022955136949
19,-65.7103105828833,-67.54130178177257
20,-70.74059991798946,-65.58133555038403
21,-63.715548990227965,-60.05678910752728
22,-55.95193757457707,-46.0603913148076
23,-21.37796341689892,-35.40409755500234
24,-12.562175212964425,-4.778159575142152
25,-29.079465224365965,30.934546170664635
26,-38.24766324792305,56.51182220493051
27,13.52372449045493,35.97127155234493
28,10.473039261550714,26.72042264205581
29,0.39364960288085976,13.090412192386033
30,-2.885045921169038,21.578704973161333
31,-13.773428911423878,27.423616808231284
32,-17.984937054047055,26.045198274221615
33,-25.922885135798765,26.24270974344192
34,-32.38628951515066,47.502397523132906
35,-30.876438180315326,45.45032199328819
36,-39.69305663735089,34.462277884426285
37,-31.675204104688607,33.50869958843163
38,-32.47598552362964,37.0829160386755
39,-35.671606348758054,33.452429508088706
40,-27.789658628369494,19.990854742109693
41,22.08951262588293,3.559180452636288
42,64.910102333938,-4.904998843858002
43,29.9041967704256,26.679972679233614
44,-41.41965269824011,45.95667436365868
45,-63.952831062916495,44.55507129303054
46,-68.22008327062386,39.86100014542658
47,-47.141539783952524,31.604979600328612
48,134.50650842966962,-23.969853353919255
49,49.94519689005535,-51.03909312521495
50,39.10714913382384,-60.529873192040014
51,28.00533851897865,-50.86532323866558
52,17.469322382474154,-45.550634537020514
53,18.971333164093217,-24.144228164258838
54,108.3113235900311,-1.8058378585668557
55,86.52933360020958,5.044159281023684
56,47.86750239293634,43.75601236453885
57,12.675659873084893,50.0337824011139
58,10.547331753583702,48.15209720734481
59,11.857521028320303,36.514849411587626
60,35.21935664162707,19.19861679934518
61,104.83819897953691,32.241812761328504
62,82.31810976763146,-7.603100206538389
63,-10.152065787633827,94.91378900735734
64,-7.789819744957544,114.6898330695106
65,-27.941085396186313,116.0357824429772
66,-25.513428373849692,93.49968086310128
67,123.12006093883153,85.4518393802861
68,115.074633472135,86.44678557567568
69,100.77603782016934,81.85821253271587
70,97.39018937699674,83.22040926506529
71,104.5763077247813,80.46542109652496
72,153.96195728885354,92.54049862933908
73,147.39311608816084,82.44510926853532
74,118.61185079901207,60.333430315623325
75,109.99333610245354,46.615760734718336
76,100.07618321582135,42.69830180849906
77,99.81819963686463,46.15513727493033
78,96.33922340013704,46.528343268025594
79,81.65401630305641,44.00317443829088
80,77.31393028785347,43.46114372346401
81,123.27258097455227,95.02300563624219
82,162.97525205149444,138.3521083308467
83,141.96621263784152,110.53223656227269
84,110.09546119756523,77.80475790773049
85,96.16957761484312,57.53375404623876
86,80.35617301859969,41.91674215961714
87,78.35353035567518,34.87393275630512
88,75.85077919949589,32.073094093720755
89,63.76913954467096,33.53767139119343
90,62.94946922240058,36.78056128627914
91,150.13362824508246,145.1921309942927
92,176.86367251080318,169.72580939375024
93,154.7805553160072,144.87983108334922
94,127.3778823515826,114.60077837650215
95,112.49993747145415,89.53038846586469
96,91.0715320259012,64.31025170178518
97,78.90094237686134,42.68925768107529
98,76.05423271422355,37.00524957262524
99,69.7921311921097,43.6507845272691
100,82.89666271280079,64.10285361039982
101,158.26534477962446,139.53361147949622
102,162.00460830780673,131.91049629519318
103,138.97749788158848,115.82076749904998
104,114.60805719309792,88.80618642500396
105,101.72711985856085,67.90499429113854
106,85.15222362862306,47.797659313312245
107,514.0225681861152,75.76126903188005
108,481.45295334154576,90.68546609498516
109,552.0759981985375,81.8724393526542
110,299.9318735686118,24.335453316812057
111,238.92275554811485,33.931541086464655
112,201.39786082768205,22.698570515576694
113,205.64866963087528,-1.4521609848660249
114,223.0091997423117,-15.737909036507705
115,243.6140692877584,-14.312427535969016
116,244.33101463150004,-30.47839575346686
117,247.8579474941294,-27.317276619142408
118,246.96602926200552,-18.420742847763034
119,219.61248867412232,-37.83471976468964
120,266.24611263060376,5.732771827811352
121,243.08835045813387,20.214468087973703
122,227.88284285611468,27.839220348290247
123,206.20841564624894,23.954185876286832
124,165.24695031581436,33.57446034042087
125,148.37949720606827,40.65206194464389
126,143.92408175152778,44.86719844851194
127,143.5891406821761,45.46737532422195
128,142.46313196169083,47.25992036820073
129,133.86212313154329,46.726605835607046
130,128.49094356941006,45.320672893744224
131,105.77403492685183,28.881226961475246
132,103.55053208612458,50.33942562306925
133,114.4831743780615,39.48526907511136
134,103.44320928650426,9.94318590173601
135,78.79285101725378,17.715655273913892
136,62.97129039482288,20.17644147299139
137,53.20137352853269,36.19497505636561
138,50.582025595519255,35.62848462338137
139,25.0776520406699,31.689562058313847
140,21.55077245572068,30.891520088649727
141,21.486418246640422,33.608506047687285
142,14.964734253082456,33.715688001061835
143,6.815260953810417,37.52285969936167
144,-0.6898445625308239,37.770364674329706
145,-3.493893837553386,35.167255899391456
146,-1.7533650169782191,34.1987329220506
147,20.763045206795248,42.00962716002528
148,37.55648191628818,50.577170800957866
149,35.54038686492986,50.370916281982275
150,28.56169304612118,51.89032160488817
151,21.791707385881676,53.90581299325853
152,14.886805725508784,55.32711636708868
153,11.143828557403793,57.186354676067154
154,-0.16580798307304853,54.81452559022713
155,-14.349857718863728,52.68729656385889
156,-24.35303884033571,52.310245072455785
157,-33.49777760059978,52.06170404485945
158,-36.28828327420248,52.623268360930396
159,-43.23208541373586,57.7270201033011
160,-36.09806770748215,54.23174925823755
161,-38.5886670338033,50.19455499877902
162,-43.956781382888664,48.19221579052387
163,-42.32449352908197,47.443955479005226
164,-34.9103862997383,46.76130201674883
165,-31.138153443978613,42.50738265968087
166,-21.8663466371895,40.59721453107688
167,-3.863472192321952,40.838111721533274
168,-1.42270217170329,38.38776495835407
169,-18.800060914993217,39.26642221771247
170,-38.34529559541141,46.3906187131201
171,-38.01267651265916,42.5160930370777
172,-37.624996243807395,38.49747448465468
173,-32.96149133648183,39.219062866040936
174,3.605009616962498,23.100470818189862
175,73.04189088242072,-80.32833503786956
176,135.74406976667063,-141.78720099314344
177,127.80398513336222,-149.22280316212482
178,97.54818344408741,-133.2780254834574
179,77.89642075594902,-120.0219347355202
180,54.64131339199316,-110.8583386779481
181,241.7793833946082,66.00024410797434
182,64.87032088910121,69.35813305928515
183,4.664563801557882,-54.48844512772824
184,-36.56254481889499,95.07264789676708
185,-100.87911091979849,31.290337311470243
186,-81.62312133210291,28.579863133184926
187,-64.3180753748656,13.268812813076584
188,-59.699179047063595,-5.924914790659902
189,-60.45167593433982,-21.107418972212916
190,-21.83711477941346,-49.76632130157052
191,39.7225500139872,-61.98287496027654
192,53.98733620509647,-66.29491351518645
193,48.301127083260454,-54.74557164726956
194,33.1034373129182,-48.48461917524514
195,51.699359169933544,-34.41369671305524
196,85.43217354005364,-17.789551168391597
197,92.567356128739,-20.343826994136677
198,90.66823120550417,-17.913708242812113
199,91.50262419881666,-17.806548876232814
200,113.9809766722868,5.997414277571446
201,135.5825430942587,36.40415881341998
202,126.94961164429706,23.44384896770321
203,127.60265464836627,33.45694319811504
204,109.38061136444236,35.849863696363
205,104.5532807703535,19.15720375851225
206,109.75257974369123,41.21290115964318
207,82.56416653310025,33.657831814224416
208,80.98169725399173,26.68667875037257
209,69.62296184219407,17.090830927534583
210,52.279412031488754,21.352818516685293
211,38.81658504351196,32.78980519420332
212,21.947730258263903,-30.457591706146044
213,-5.934821836531749,75.57241370973945
214,-37.7883413004751,62.48346323951196
215,-49.648964124885424,45.23226935909379
216,-56.297704342925144,29.6820740770637
217,-40.95902345787817,42.31094696130493
218,-32.19126960649762,56.98485832748314
219,-32.659057756932846,61.92540749248027
220,-43.94020151991296,55.8373799108911
221,-52.670885825172164,41.98791704365191
222,-38.617940733000665,33.440909543609315
223,-5.066071153572472,36.36026266118515
224,15.74303523050046,-10.251187147972278
225,32.11219605956439,1.8427562149665202
226,60.96730818024236,70.89679110759664
227,6.2210525956713205,-9.596329203657888
228,24.2025981785983,48.77233422234967
229,130.31714956826005,42.281255570885214
230,107.72815302903841,-8.413961159265572
231,22.392838058463628,13.964223875589695
232,349.73644067960055,51.10813168710256
233,178.56522812977403,34.53928642193112
234,202.98476605017757,29.3989092403329
235,215.43890354244084,9.67973914113158
236,167.10576390524125,27.222089759787494
237,133.77576745231747,24.568768770533087
238,66.65333537436663,5.544324618561313
239,24.446445871922972,23.97905496071146
240,31.024897657382745,50.30131459258213
241,15.107206663203941,61.419151589795774
242,20.203644467451948,62.368196034341445
243,0.6946834917991065,56.52785839762286
244,-14.493600677239524,43.14682551590882
245,-25.792322236206438,63.3692847510631
246,-11.084238502745015,96.88107622346828
247,3.59444451836477,128.41556285123843
248,30.199891482954495,151.83134421714567
249,48.85500563469493,137.5250221234809
250,50.88634765516175,137.37624168001662
251,43.01019659728807,142.889808279544
252,48.220056091391136,152.8110590747609
253,40.29962898405511,139.2523956478593
254,39.94921953245514,117.35093601113445
255,28.90514260764689,132.7933458201702
256,24.688508661164896,146.4015751426719
257,10.706175007268783,152.4986709834083
258,-5.5323976373092325,153.96524611765278
259,-16.62017236267255,147.42692742552572
260,-39.95636798307542,120.10128383470773
261,-59.20262140140392,104.57704545766171
262,-75.13698397128907,101.80637357678391
263,-91.47906684972904,81.72195354129083
264,-133.58081963118676,20.737494940192537
265,-43.0544665471758,57.35902807638363
266,-14.03164894268386,60.61848123021376
267,-21.52040862598827,53.66497061469802
268,-82.13999507916326,35.86228014747098
269,-87.98323639002867,109.11070921776917
270,-108.06744385661851,-13.078159748931085
271,-33.735335741246,55.338341032309145
272,-31.59923826686253,-21.532580110152605
273,-36.922061545257584,-3.005069512664963
274,2.996299945792444,-80.3015987865194
275,20.716489446425463,-39.93718101002128
276,36.61458079814964,30.98530872146285
277,25.69143237036768,133.27741864979203
